"batter" "launch_angle" "launch_speed" "events" "estimated_ba_using_speedangle" "estimated_woba_using_speedangle"
"26678" 572041 -44 49.8 "field_out" 0.157 0.141
"26679" 686469 3 82.4 "field_out" 0.237 0.213
"26680" 660271 18 109.2 "double" 0.757 1.051
"26681" 641487 28 93.5 "field_out" 0.137 0.188
"26682" 592325 13 96.6 "single" 0.926 0.909
"26683" 650490 1 105.9 "single" 0.466 0.419
"26684" 661388 -5 97.7 "field_out" 0.274 0.247
"26685" 457705 -30 85.9 "field_out" 0.046 0.041
"26686" 643393 11 100 "single" 0.88 0.868
"26687" 605141 -24 93.5 "field_out" 0.094 0.088
"26688" 663897 -9 81.9 "field_out" 0.114 0.104
"26689" 687093 -11 73 "field_out" 0.063 0.057
"26690" 656941 13 111.3 "double" 0.806 0.862
"26691" 453568 19 95.2 "field_out" 0.349 0.367
"26692" 621550 27 100 "double" 0.54 0.926
"26693" 646240 17 105.5 "field_out" 0.517 0.603
"26694" 657557 37 101.2 "home_run" 0.323 0.639
"26695" 672695 -64 43.3 "sac_bunt" 0.209 0.188
"26696" 641820 -3 68.3 "field_out" 0.091 0.082
"26697" 514888 38 98.6 "field_out" 0.154 0.289
"26698" 644374 -23 99 "field_out" 0.129 0.118
"26699" 624503 -3 71.9 "force_out" 0.083 0.075
"26700" 605137 -7 101.8 "field_out" 0.251 0.226
"26701" 543510 76 86.2 "field_out" 0.009 0.008
"26702" 669743 58 68.2 "field_out" 0.031 0.028
"26703" 666176 57 83.8 "field_out" 0.026 0.026
"26704" 663611 26 90.1 "field_out" 0.154 0.216
"26705" 624414 19 105 "field_out" 0.549 0.686
"26706" 669004 30 98.3 "field_out" 0.349 0.621
"26707" 676480 29 72.9 "single" 0.68 0.662
"26708" 657557 44 98.4 "field_out" 0.02 0.022
"26709" 656941 17 110 "field_out" 0.737 0.951
"26710" 665489 -63 70.4 "single" 0.243 0.219
"26711" 680814 62 90.3 "field_out" 0.003 0.003
"26712" 605131 60 87.2 "field_out" 0.017 0.02
"26713" 666185 46 92.1 "field_out" 0.003 0.003
"26714" 643446 14 95.4 "double" 0.914 0.901
"26715" 446334 24 103.5 "home_run" 0.734 1.232
"26716" 596129 47 102.9 "field_out" 0.046 0.074
"26717" 664023 -1 102.6 "field_out" 0.409 0.374
"26718" 592696 -18 62.3 "field_out" 0.043 0.039
"26719" 500743 -42 58.5 "field_out" 0.146 0.131
"26720" 676801 -51 55.8 "field_out" 0.206 0.187
"26721" 595777 6 108.6 "single" 0.669 0.628
"26722" 663538 29 88.7 "field_out" 0.071 0.086
"26723" 671739 -23 93.6 "force_out" 0.089 0.08
"26724" 687093 14 97.3 "single" 0.9 0.897
"26725" 624413 -16 100.4 "field_out" 0.163 0.147
"26726" 650402 -3 96.5 "field_out" 0.3 0.277
"26727" 672779 25 91.6 "double" 0.134 0.146
"26728" 527038 -9 91.1 "field_out" 0.163 0.147
"26729" 668709 67 87.4 "field_out" 0.003 0.003
"26730" 673490 -1 109.4 "field_out" 0.477 0.429
"26731" 605137 23 104.8 "home_run" 0.803 1.382
"26732" 572816 15 93.5 "single" 0.843 0.846
"26733" 518595 -9 80.3 "field_out" 0.103 0.094
"26734" 596019 77 92.8 "field_out" 0.009 0.008
"26735" 518934 8 95.1 "field_out" 0.58 0.533
"26736" 663656 16 101.7 "single" 0.529 0.566
"26737" 669257 22 99.2 "double" 0.317 0.391
"26738" 621566 4 104.8 "field_out" 0.58 0.566
"26739" 596103 21 96.5 "double" 0.237 0.286
"26740" 642715 -9 95 "field_out" 0.206 0.185
"26741" 666971 41 85.1 "field_out" 0.02 0.026
"26742" 664761 26 98.8 "home_run" 0.463 0.718
"26743" 656821 69 85.2 "field_out" 0.006 0.005
"26744" 670712 46 90.6 "field_out" 0.003 0.003
"26745" 516782 -3 108.2 "single" 0.443 0.408
"26746" 573262 13 96.3 "single" 0.92 0.892
"26747" 641680 -5 94.1 "field_out" 0.257 0.254
"26748" 592273 12 109.7 "double" 0.877 0.923
"26749" 592518 -25 42.1 "field_out" 0.226 0.246
"26750" 605353 44 89.7 "field_out" 0.009 0.012
"26751" 663586 66 74.4 "field_out" 0.006 0.006
"26752" 519203 -1 87.2 "force_out" 0.223 0.201
"26753" 642851 -20 61.1 "field_out" 0.049 0.044
"26754" 542583 1 103.7 "single" 0.466 0.42
"26755" 623993 -33 72.1 "field_out" 0.074 0.077
"26756" 656541 4 108 "field_out" 0.603 0.572
"26757" 666624 1 75 "field_out" 0.103 0.093
"26758" 595879 49 94 "field_out" 0 0
"26759" 621020 19 95.8 "field_out" 0.311 0.32
"26760" 518692 31 84.2 "field_out" 0.046 0.056
"26761" 622682 24 101.4 "triple" 0.563 0.855
"26762" 598265 16 102.9 "field_out" 0.531 0.564
"26763" 666969 -18 104.3 "single" 0.214 0.202
"26764" 665742 27 101.9 "field_out" 0.7 1.3
"26765" 663698 0 93.2 "field_out" 0.357 0.35
"26766" 664731 -14 93.2 "field_out" 0.163 0.15
"26767" 656185 -15 81.3 "single" 0.091 0.085
"26768" 656555 23 99.3 "field_out" 0.4 0.566
"26769" 621438 27 96.6 "field_out" 0.34 0.545
"26770" 669004 9 95 "single" 0.597 0.537
"26771" 543063 30 97 "field_out" 0.271 0.476
"26772" 660670 74 91.7 "field_out" 0.011 0.012
"26773" 519390 5 90.2 "single" 0.394 0.355
"26774" 571976 10 106.9 "single" 0.837 0.84
"26775" 643217 24 102.8 "double" 0.734 1.232
"26776" 542932 -24 82.2 "field_out" 0.046 0.041
"26777" 641658 -6 84.1 "field_out" 0.117 0.105
"26778" 657077 51 85.9 "field_out" 0.011 0.011
"26779" 605170 -70 54.7 "field_out" 0.217 0.195
"26780" 493329 7 101.5 "single" 0.689 0.661
"26781" 621563 42 88.2 "field_out" 0.006 0.005
"26782" 642731 44 98.7 "field_out" 0.031 0.05
"26783" 664034 -7 94.3 "field_out" 0.217 0.198
"26784" 543257 54 76 "field_out" 0.094 0.108
"26785" 677594 68 83.4 "field_out" 0.006 0.005
"26786" 542364 19 91.3 "field_out" 0.46 0.456
"26787" 649966 44 73.6 "field_out" 0.166 0.166
"26788" 666801 39 84.4 "field_out" 0.02 0.026
"26789" 640492 33 97.5 "field_out" 0.251 0.492
"26790" 608703 -43 63.2 "grounded_into_double_play" 0.163 0.153
"26791" 650859 50 90 "field_out" 0.017 0.023
"26792" 660707 28 97.5 "home_run" 0.38 0.637
"26793" 503556 10 92.5 "field_out" 0.7 0.672
"26794" 643289 52 89.6 "field_out" 0.02 0.025
"26795" 435559 51 92 "field_out" 0.011 0.013
"26796" 670032 -14 73 "fielders_choice" 0.043 0.039
"26797" 663993 3 78.5 "field_out" 0.223 0.206
"26798" 624431 23 86 "field_out" 0.28 0.261
"26799" 656775 -13 83.3 "force_out" 0.114 0.105
"26800" 592325 3 37.8 "single" 0.217 0.23
"26801" 622761 0 105.3 "single" 0.451 0.413
"26802" 656308 -5 98.3 "field_out" 0.274 0.247
"26803" 614177 -6 76.5 "field_out" 0.094 0.088
"26804" 545341 0 85.1 "field_out" 0.246 0.227
"26805" 673548 30 107.6 "home_run" 0.949 1.982
"26806" 605548 -45 52.2 "single" 0.163 0.147
"26807" 605141 -4 97.3 "single" 0.3 0.282
"26808" 642133 3 109.4 "field_out" 0.574 0.525
"26809" 543305 46 84.8 "field_out" 0.003 0.003
"26810" 624428 -2 68.9 "field_out" 0.111 0.106
"26811" 663837 -12 98.6 "field_out" 0.223 0.201
"26812" 608369 22 80.8 "force_out" 0.711 0.701
"26813" 519058 19 79.7 "single" 0.943 0.91
"26814" 593160 31 91 "field_out" 0.057 0.072
"26815" 641355 8 87.8 "field_out" 0.491 0.451
"26816" 668804 31 88.3 "field_out" 0.046 0.058
"26817" 669304 10 105.9 "single" 0.82 0.81
"26818" 669720 -21 82.9 "field_out" 0.051 0.046
"26819" 543760 13 85.6 "field_out" 0.82 0.772
"26820" 592200 -25 56.7 "field_out" 0.074 0.078
"26821" 607732 47 90.7 "field_out" 0.006 0.008
"26822" 456781 7 91.4 "field_out" 0.509 0.475
"26823" 682928 37 79 "field_out" 0.04 0.036
"26824" 621028 5 104.2 "double" 0.571 0.534
"26825" 527038 48 73.9 "field_out" 0.134 0.14
"26826" 642350 31 94.7 "field_out" 0.154 0.27
"26827" 656305 1 104.7 "field_out" 0.44 0.396
"26828" 593871 15 107.2 "single" 0.637 0.702
"26829" 514917 -34 32.9 "single" 0.26 0.256
"26830" 656669 19 81.8 "single" 0.883 0.846
"26831" 664058 16 89.3 "field_out" 0.914 0.889
"26832" 657041 36 103 "field_out" 0.523 1.07
"26833" 571466 21 56.5 "field_out" 0.369 0.332
"26834" 608336 5 107 "single" 0.58 0.532
"26835" 623205 -22 87.2 "double" 0.106 0.106
"26836" 663697 -40 81.5 "grounded_into_double_play" 0.071 0.064
"26837" 664238 18 107.9 "double" 0.691 0.925
"26838" 650331 26 100.6 "home_run" 0.6 1.021
"26839" 621043 62 83.3 "field_out" 0.011 0.01
"26840" 641511 51 84.2 "field_out" 0.02 0.025
"26841" 643393 -29 45.7 "single" 0.211 0.245
"26842" 680977 6 90.3 "double" 0.446 0.401
"26843" 673490 -7 99.7 "single" 0.271 0.251
"26844" 687093 -12 96.8 "double" 0.217 0.214
"26845" 545358 -18 75 "field_out" 0.049 0.044
"26846" 669397 4 73.6 "field_out" 0.197 0.186
"26847" 596103 70 67 "field_out" 0.006 0.008
"26848" 602104 -26 82.9 "field_out" 0.043 0.039
"26849" 518595 3 70.2 "grounded_into_double_play" 0.126 0.113
"26850" 592192 -8 105.1 "force_out" 0.337 0.31
"26851" 681082 19 71.3 "single" 0.823 0.766
"26852" 605137 -36 69.9 "field_out" 0.074 0.067
"26853" 457705 41 90 "field_out" 0.011 0.015
"26854" 670276 -5 90.5 "grounded_into_double_play" 0.151 0.136
"26855" 663457 -10 88.7 "field_out" 0.166 0.166
"26856" 650402 7 87.6 "field_out" 0.469 0.444
"26857" 641857 -10 70.4 "field_out" 0.071 0.067
"26858" 665019 -4 100.8 "field_out" 0.291 0.262
"26859" 668942 -2 90.9 "grounded_into_double_play" 0.243 0.223
"26860" 573262 2 76.6 "field_error" 0.163 0.147
"26861" 641487 12 100.1 "field_out" 0.917 0.904
"26862" 669257 18 97.9 "single" 0.394 0.441
"26863" 672779 -43 42.3 "field_out" 0.203 0.183
"26864" 650333 44 80.8 "field_out" 0.023 0.024
"26865" 608841 20 110.7 "single" 0.894 1.526
"26866" 644374 61 81.5 "field_out" 0.031 0.038
"26867" 592206 66 79.7 "field_out" 0.006 0.005
"26868" 657709 25 68 "single" 0.94 0.892
"26869" 656821 29 79.1 "field_out" 0.189 0.17
"26870" 669127 15 102.2 "single" 0.626 0.641
"26871" 605119 48 87.6 "field_out" 0.009 0.009
"26872" 650489 53 56 "field_out" 0.04 0.036
"26873" 571771 3 71.4 "field_out" 0.14 0.128
"26874" 572233 13 109.2 "single" 0.849 0.913
"26875" 643446 10 98.2 "single" 0.734 0.672
"26876" 668472 0 70.7 "field_out" 0.117 0.109
"26877" 669743 58 87.8 "field_out" 0.023 0.032
"26878" 666182 22 83.5 "single" 0.471 0.458
"26879" 595909 28 94.5 "field_out" 0.137 0.188
"26880" 592144 11 81 "field_out" 0.491 0.445
"26881" 663624 -4 86.9 "fielders_choice_out" 0.154 0.139
"26882" 606192 12 96 "single" 0.889 0.861
"26883" 606466 37 92.2 "field_out" 0.054 0.089
"26884" 518934 6 101 "single" 0.663 0.624
"26885" 657557 12 70.5 "field_out" 0.326 0.293
"26886" 681146 -2 74 "grounded_into_double_play" 0.094 0.085
"26887" 623993 21 105.5 "double" 0.774 1.212
"26888" 642715 21 90.7 "single" 0.26 0.255
"26889" 594777 -11 97.3 "grounded_into_double_play" 0.203 0.183
"26890" 444482 -31 101.9 "force_out" 0.097 0.087
"26891" 592663 73 87.1 "field_out" 0.006 0.005
"26892" 592518 -6 90.5 "field_out" 0.149 0.134
"26893" 663586 26 94.4 "field_out" 0.189 0.26
"26894" 661531 31 93.6 "home_run" 0.123 0.21
"26895" 666801 10 105.5 "single" 0.82 0.81
"26896" 641531 -16 73.5 "grounded_into_double_play" 0.06 0.059
"26897" 571970 9 77.4 "single" 0.343 0.324
"26898" 592325 24 91.2 "field_out" 0.16 0.181
"26899" 623912 -29 86.8 "single" 0.049 0.044
"26900" 596129 13 100 "double" 0.891 0.878
"26901" 570482 -29 91.8 "field_out" 0.103 0.113
"26902" 656541 -6 93.6 "single" 0.249 0.249
"26903" 665742 1 87.5 "force_out" 0.32 0.326
"26904" 518692 18 94.3 "single" 0.474 0.479
"26905" 645302 66 97.1 "field_out" 0.026 0.036
"26906" 502110 14 105.6 "double" 0.7 0.752
"26907" 670770 -5 89.4 "field_out" 0.174 0.168
"26908" 605612 17 92.7 "single" 0.657 0.674
"26909" 608324 42 96.9 "field_out" 0.029 0.036
"26910" 686681 -11 77.4 "field_error" 0.089 0.085
"26911" 646240 -7 84.3 "field_out" 0.123 0.115
"26912" 672386 39 96.4 "field_out" 0.066 0.106
"26913" 571976 25 96.7 "field_out" 0.351 0.512
"26914" 665750 27 89.8 "field_out" 0.1 0.115
"26915" 572816 -8 72.6 "field_out" 0.074 0.067
"26916" 668939 -7 88.7 "field_out" 0.134 0.121
"26917" 624503 -1 71.5 "field_out" 0.097 0.087
"26918" 624413 -4 104.2 "grounded_into_double_play" 0.369 0.344
"26919" 656896 -4 91.4 "single" 0.203 0.186
"26920" 641658 -9 70.6 "field_out" 0.08 0.078
"26921" 668227 68 85.3 "field_out" 0.006 0.005
"26922" 605353 34 100 "field_error" 0.377 0.749
"26923" 665489 59 69.9 "field_out" 0.034 0.031
"26924" 518692 20 86.3 "single" 0.551 0.534
"26925" 608703 3 78.1 "single" 0.191 0.172
"26926" 467793 -9 107.5 "field_out" 0.337 0.303
"26927" 545121 49 94 "field_out" 0 0
"26928" 664761 -4 100.7 "single" 0.291 0.262
"26929" 593428 57 68.7 "field_out" 0.051 0.048
"26930" 621438 -19 91.6 "single" 0.097 0.087
"26931" 596146 -35 91.7 "field_out" 0.1 0.096
"26932" 622534 63 87.3 "field_out" 0.006 0.005
"26933" 595879 67 87.6 "field_out" 0.009 0.01
"26934" 607208 -18 72.2 "single" 0.066 0.071
"26935" 656308 8 108.9 "field_out" 0.751 0.727
"26936" 640492 22 77.5 "single" 0.877 0.866
"26937" 621020 55 85.1 "field_out" 0.023 0.028
"26938" 621493 31 98.8 "field_out" 0.4 0.762
"26939" 543063 26 101.7 "field_out" 0.68 1.207
"26940" 670541 11 99 "single" 0.877 0.854
"26941" 664731 20 102.5 "field_out" 0.509 0.657
"26942" 669222 9 99.9 "single" 0.703 0.647
"26943" 641933 6 108.1 "field_out" 0.634 0.59
"26944" 642731 -12 22.5 "sac_bunt" 0.269 0.275
"26945" 668804 -9 102.5 "field_out" 0.3 0.284
"26946" 650859 35 74.9 "field_out" 0.223 0.201
"26947" 657077 21 97.7 "field_out" 0.28 0.339
"26948" 519058 31 106.5 "home_run" 0.894 1.864
"26949" 542932 46 86.5 "field_out" 0.006 0.005
"26950" 446334 15 106 "single" 0.611 0.657
"26951" 622682 11 62.6 "field_out" 0.263 0.237
"26952" 681082 -2 98.1 "single" 0.34 0.326
"26953" 502054 -21 82.9 "grounded_into_double_play" 0.051 0.046
"26954" 666971 8 93.8 "field_out" 0.537 0.483
"26955" 669357 32 83.5 "field_out" 0.037 0.048
"26956" 596019 3 74.5 "single" 0.169 0.152
"26957" 669304 6 83.8 "field_out" 0.389 0.364
"26958" 668663 63 67.7 "field_out" 0.006 0.005
"26959" 605141 -19 86.2 "field_out" 0.106 0.108
"26960" 666969 6 87.2 "field_out" 0.44 0.42
"26961" 571448 28 98.9 "field_out" 0.446 0.774
"26962" 669304 -76 45.1 "field_out" 0.169 0.152
"26963" 672695 -30 78.7 "field_out" 0.054 0.054
"26964" 682928 -69 63.5 "field_out" 0.24 0.216
"26965" 605141 40 96.8 "field_out" 0.063 0.112
"26966" 543228 38 43.1 "field_out" 0.177 0.159
"26967" 656555 40 90.6 "field_out" 0.017 0.023
"26968" 516782 18 77.5 "single" 0.931 0.883
"26969" 621563 34 73.3 "field_out" 0.417 0.392
"26970" 592206 31 87 "field_out" 0.043 0.053
"26971" 571745 34 103.7 "home_run" 0.629 1.274
"26972" 521692 4 98 "force_out" 0.554 0.538
"26973" 502671 68 76.1 "field_out" 0.006 0.006
"26974" 641355 38 103.1 "home_run" 0.383 0.749
"26975" 595751 -7 84.1 "grounded_into_double_play" 0.123 0.115
"26976" 660670 11 110.2 "single" 0.891 0.927
"26977" 621028 60 56.5 "field_out" 0.011 0.01
"26978" 643289 15 90.3 "single" 0.94 0.911
"26979" 543257 37 71 "field_out" 0.503 0.489
"26980" 514917 -10 92.3 "field_out" 0.186 0.188
"26981" 545341 3 76 "field_out" 0.189 0.173
"26982" 592663 17 102 "field_out" 0.489 0.57
"26983" 669221 29 79.3 "single" 0.189 0.17
"26984" 656941 62 62.5 "field_out" 0.006 0.005
"26985" 608700 -10 103.3 "single" 0.271 0.244
"26986" 608336 41 104.2 "triple" 0.274 0.543
"26987" 642350 18 106.2 "double" 0.574 0.716
"26988" 664034 1 89.2 "grounded_into_double_play" 0.277 0.249
"26989" 598265 -7 71.7 "field_out" 0.08 0.072
"26990" 453568 9 82.3 "field_out" 0.44 0.417
"26991" 664761 40 87.1 "field_out" 0.014 0.019
"26992" 607043 0 93 "field_out" 0.357 0.35
"26993" 677594 10 107.1 "single" 0.837 0.84
"26994" 595777 22 75.4 "single" 0.943 0.906
"26995" 664983 9 90.3 "single" 0.554 0.502
"26996" 641355 10 77.1 "force_out" 0.323 0.291
"26997" 545361 14 95.3 "single" 0.914 0.901
"26998" 663697 55 84.3 "field_out" 0.026 0.03
"26999" 542364 30 84.9 "field_out" 0.069 0.092
"27000" 621043 -19 102 "field_out" 0.169 0.152
"27001" 650333 -27 69.8 "field_out" 0.034 0.031
"27002" 621043 15 75.8 "field_out" 0.634 0.571
"27003" 663898 7 103.9 "field_out" 0.614 0.553
"27004" 656669 42 87.6 "field_out" 0.006 0.005
"27005" 542194 21 107.6 "home_run" 0.871 1.484
"27006" 664058 40 58.6 "field_out" 0.366 0.329
"27007" 608369 -10 105.8 "field_out" 0.32 0.304
"27008" 656555 7 92.1 "field_out" 0.497 0.456
"27009" 669289 64 84.1 "field_out" 0.006 0.005
"27010" 663837 75 87.2 "field_out" 0.006 0.005
"27011" 663993 -19 98.8 "single" 0.117 0.105
"27012" 543760 27 106.2 "home_run" 0.923 1.869
"27013" 669374 -21 96 "grounded_into_double_play" 0.137 0.142
"27014" 650333 -25 76.7 "field_out" 0.034 0.031
"27015" 641857 7 107.3 "field_out" 0.637 0.604
"27016" 607732 2 95.7 "field_out" 0.46 0.442
"27017" 624428 38 63.3 "field_out" 0.526 0.473
"27018" 669004 17 101 "double" 0.423 0.432
"27019" 644374 8 73.1 "field_out" 0.237 0.213
"27020" 666158 49 91.6 "field_out" 0.009 0.011
"27021" 663656 -32 79.3 "field_out" 0.057 0.054
"27022" 614177 8 84.8 "single" 0.449 0.421
"27023" 543305 -17 84.9 "field_out" 0.103 0.102
"27024" 668731 -2 99.2 "single" 0.351 0.335
"27025" 596103 2 100.2 "force_out" 0.443 0.399
"27026" 506702 1 41.8 "field_out" 0.174 0.167
"27027" 443558 29 113.3 "home_run" 0.991 2.054
"27028" 598265 4 101.2 "field_out" 0.586 0.562
"27029" 456781 3 96.8 "single" 0.506 0.493
"27030" 670032 -23 43.5 "field_out" 0.203 0.222
"27031" 608324 20 98.1 "field_out" 0.274 0.305
"27032" 592144 26 82.7 "field_out" 0.191 0.2
"27033" 623205 6 99.6 "single" 0.651 0.611
"27034" 605421 12 103.9 "single" 0.889 0.893
"27035" 673490 73 83.3 "field_out" 0.006 0.005
"27036" 571466 31 87.3 "field_out" 0.043 0.053
"27037" 545358 -22 80.4 "field_out" 0.029 0.026
"27038" 606132 16 60.1 "field_out" 0.311 0.28
"27039" 650331 10 112 "double" 0.854 0.875
"27040" 665155 8 99.5 "single" 0.637 0.576
"27041" 571771 -12 100.6 "single" 0.223 0.201
"27042" 673548 9 94.7 "single" 0.597 0.537
"27043" 668800 -11 104.1 "grounded_into_double_play" 0.277 0.252
"27044" 657709 70 48.4 "field_out" 0.003 0.003
"27045" 670623 23 99.1 "field_out" 0.4 0.566
"27046" 608841 33 82.1 "field_out" 0.031 0.033
"27047" 683146 1 93.4 "force_out" 0.4 0.403
"27048" 608369 4 95.9 "single" 0.494 0.481
"27049" 573262 50 78.2 "field_out" 0.069 0.072
"27050" 669743 63 87.9 "field_out" 0 0
"27051" 669397 -7 86.6 "single" 0.114 0.103
"27052" 593160 28 100.1 "home_run" 0.571 1.053
"27053" 622682 33 81.5 "double_play" 0.031 0.033
"27054" 519058 75 86.1 "field_out" 0.009 0.009
"27055" 571970 -5 95.7 "field_out" 0.277 0.265
"27056" 456781 2 97.6 "single" 0.449 0.421
"27057" 642851 4 100.7 "single" 0.586 0.562
"27058" 592192 -22 107.9 "fielders_choice" 0.174 0.157
"27059" 500743 30 90.6 "field_out" 0.08 0.122
"27060" 570482 -6 88.9 "field_out" 0.154 0.147
"27061" 676801 23 63.6 "single" 0.7 0.63
"27062" 665828 37 93.1 "field_out" 0.071 0.12
"27063" 666158 26 84 "double" 0.154 0.153
"27064" 672779 -42 62.6 "field_out" 0.157 0.151
"27065" 657557 16 85.4 "single" 0.96 0.927
"27066" 543760 46 86.2 "sac_fly" 0.003 0.003
"27067" 645302 3 85.6 "field_out" 0.357 0.35
"27068" 656669 -14 70.1 "field_out" 0.049 0.044
"27069" 650489 17 100.1 "double" 0.451 0.482
"27070" 664728 -9 83.2 "field_out" 0.109 0.098
"27071" 661531 -41 71.1 "field_out" 0.109 0.098
"27072" 493329 3 88.3 "single" 0.323 0.291
"27073" 670276 34 95.3 "sac_fly" 0.086 0.144
"27074" 605119 17 99.1 "single" 0.466 0.486
"27075" 624414 -6 85.5 "grounded_into_double_play" 0.117 0.105
"27076" 669720 7 90.7 "field_out" 0.509 0.475
"27077" 664023 40 102 "home_run" 0.251 0.509
"27078" 605548 53 90.9 "field_out" 0.017 0.021
"27079" 643446 63 64.8 "field_out" 0.006 0.005
"27080" 573131 40 82.9 "field_out" 0.026 0.033
"27081" 592273 -18 94.6 "single" 0.129 0.116
"27082" 682985 24 101.8 "double" 0.683 1.115
"27083" 435559 -21 64.1 "field_out" 0.04 0.036
"27084" 543543 38 89.1 "field_out" 0.014 0.019
"27085" 668942 -4 93.6 "field_out" 0.269 0.263
"27086" 572816 0 97.5 "field_out" 0.397 0.376
"27087" 656821 -5 67.3 "field_out" 0.094 0.085
"27088" 614173 23 104.9 "home_run" 0.803 1.382
"27089" 669242 6 86.4 "single" 0.42 0.394
"27090" 669127 15 110.7 "double" 0.714 0.804
"27091" 594777 36 96.4 "field_out" 0.14 0.27
"27092" 643289 5 91.6 "single" 0.457 0.45
"27093" 664238 49 81 "single" 0.034 0.039
"27094" 624503 -12 88.1 "grounded_into_double_play" 0.149 0.143
"27095" 602104 -2 95.1 "single" 0.311 0.296
"27096" 670770 -12 30.5 "single" 0.26 0.272
"27097" 543063 13 93.9 "single" 0.937 0.923
"27098" 663697 18 82.5 "triple" 0.934 0.906
"27099" 656448 3 102 "single" 0.56 0.546
"27100" 444482 -24 78.3 "field_out" 0.037 0.035
"27101" 656448 41 96.2 "field_out" 0.04 0.066
"27102" 663837 41 83.3 "field_out" 0.023 0.027
"27103" 656541 17 94.5 "single" 0.583 0.575
"27104" 572233 24 48.3 "grounded_into_double_play" 0.249 0.224
"27105" 641487 -31 61.5 "single" 0.057 0.055
"27106" 681481 75 87.4 "field_out" 0.006 0.005
"27107" 677951 19 98.6 "field_out" 0.366 0.44
"27108" 664761 -13 98.4 "force_out" 0.226 0.228
"27109" 669257 15 94.5 "single" 0.843 0.846
"27110" 657077 42 83.1 "field_out" 0.023 0.029
"27111" 663538 -3 100.1 "field_out" 0.34 0.323
"27112" 605421 21 92.6 "field_out" 0.231 0.254
"27113" 642731 -18 86.6 "field_error" 0.106 0.105
"27114" 572233 8 93.6 "field_out" 0.537 0.483
"27115" 571970 35 100.6 "home_run" 0.409 0.816
"27116" 665750 6 24.9 "field_out" 0.24 0.245
"27117" 656555 81 83.3 "field_out" 0.017 0.02
"27118" 656305 -33 96.7 "field_out" 0.123 0.127
"27119" 596146 8 103.7 "single" 0.683 0.632
"27120" 666801 0 101.9 "field_out" 0.46 0.436
"27121" 519390 34 94.5 "field_out" 0.086 0.149
"27122" 518934 -16 97.3 "single" 0.177 0.166
"27123" 668663 -4 96.9 "force_out" 0.3 0.282
"27124" 683146 -5 92.7 "field_out" 0.217 0.195
"27125" 681481 31 61.7 "field_out" 0.683 0.615
"27126" 656185 10 84.1 "double_play" 0.497 0.452
"27127" 543543 2 98.8 "single" 0.426 0.384
"27128" 641531 14 74.7 "field_out" 0.506 0.455
"27129" 641584 23 104.4 "single" 0.789 1.322
"27130" 676369 25 84 "field_out" 0.197 0.192
"27131" 572204 67 82.9 "field_out" 0.006 0.005
"27132" 571771 27 89 "field_out" 0.111 0.144
"27133" 664731 34 89.6 "field_out" 0.031 0.042
"27134" 545361 8 106.4 "single" 0.689 0.664
"27135" 592518 -1 97.6 "single" 0.349 0.318
"27136" 592206 14 92.8 "single" 0.931 0.911
"27137" 570482 18 103 "field_out" 0.449 0.537
"27138" 446334 23 107.6 "double" 0.926 1.751
"27139" 571466 72 76.7 "field_out" 0.003 0.003
"27140" 649966 -12 90.4 "field_out" 0.146 0.144
"27141" 669304 32 80.2 "field_out" 0.057 0.051
"27142" 663728 19 106 "double" 0.609 0.787
"27143" 646240 11 107.5 "single" 0.903 0.929
"27144" 594777 11 90.9 "single" 0.74 0.709
"27145" 656448 1 104.2 "single" 0.466 0.42
"27146" 682928 32 90.4 "field_out" 0.046 0.067
